report_date;_order_id;Zamówienie;Data zamówienia;Upgrade z zamówienia;Upgrade na zamówienie;_offer_id;offer_upgrade_from;offer_upgrade_from_from;Imię;Nazwisko;Email;Typ oferty;Numer rozliczeniowy;Nazwa oferty;Okres;Data aktywacji abonamentu;Data uruchomienia abonamentu;Planowana data zakończenia abonamentu;Data zakończenia abonamentu;Data wypowiedzenia abonamentu;Status zamówienia;Cena oferty;employer;deduct_pension;deduct_other;deduct_other2;zfss;personal;special_employer;special_motivizer;payu;subscription_points;deduct_b2b;Dostawca;Nazwa_firmy;Galaz_dochodowa;Upgrade_ta_sama_oferta;Po_Upgrade_ta_sama_oferta;Upgrade_ta_sama_konfigurowalna;Po_Upgrade_ta_sama_konfigurowalna;Upgrade_rozne_oferty;Po_Upgrade_rozne_oferty;Przystąpienia_uruchomione_w_tym_miesiącu;Przystąpienia_możliwe_w_tym_miesiącu;Przystąpienia_do_uruchomienia_kolejnym_miesiącu;Przystąpienia_możliwe_do_uruchomienia_w_kolejnym_miesiącu;Zakończone_w_poprzednim_miesiącu;Zakończone_na_koniec_bieżącego_miesiąca;userdataemployee_id
2022-10-06;1164830;470002048;2022-03-31;;;38817;;;Elżbieta;Kowalski;elzbieta.Xxxxkuszewska@test.com;child;25736990;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;78748
2022-10-06;1164832;470002049;2022-03-31;;;38817;;;Beata;Kowalski;beata.Xxxxkida1@test.com;child;25337390;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;79090
2022-10-06;1164834;470002050;2022-03-31;;;38817;;;Mariia;Kowalski;mariia.Xxxxchenko@test.com;child;25937400;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;79295
2022-10-06;1164836;470002051;2022-03-31;;;38817;;;Witold;Kowalski;witold.Xxxxepowicz@test.com;child;27737450;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;77569
2022-10-06;1164838;470002052;2022-03-31;;;38817;;;Dariusz;Kowalski;dariusz.Xxxxla-bochenski@test.com;child;22637650;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;79000
2022-10-06;1164840;470002053;2022-03-31;;;38817;;;Paweł;Kowalski;pawel.Xxxxowski@test.com;child;29137730;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-04-01;2022-03-01;2022-04-30;2022-05-01;;subscriptionEnded;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;77702
2022-10-06;1164844;470002054;2022-03-31;;;38817;;;Magdalena;Kowalski;magdalena.Xxxxka@test.com;child;27838550;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;79466
2022-10-06;1164846;470002055;2022-03-31;;;38817;;;Magda;Kowalski;magdalena.Xxxxradzka@test.com;child;2338590;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;79330
2022-10-06;1164848;470002056;2022-03-31;;;38817;;;Agnieszka;Kowalski;agnieszka.Xxxxinowska@test.com;child;21638610;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;78721
2022-10-06;1164850;470002057;2022-03-31;;;38817;;;Malgorzata;Kowalski;malgorzata.Xxxxosa1@test.com;child;24538620;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;78817
2022-10-06;1164852;470002058;2022-03-31;;;38817;;;Adam;Kowalski;adam.Xxxxro@test.com;child;22538630;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;79692
2022-10-06;1164854;470002059;2022-03-31;;;38817;;;Magdalena;Kowalski;magdalena.Xxxxk@test.com;child;22138650;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;79758
2022-10-06;1164856;470002060;2022-03-31;;;38817;;;Milena;Kowalski;milena.Xxxxtkowska1@test.com;child;22339080;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;79056
2022-10-06;1164860;470002061;2022-03-31;;;38817;;;Monika;Kowalski;monika.Xxxxosek@test.com;child;21940350;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;79811
2022-10-06;1164862;470002062;2022-03-31;;;38817;;;Olga;Kowalski;olga.Xxxxlkowska-kwoczka@test.com;child;25341700;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;79898
2022-10-06;1164864;470002063;2022-03-31;;;38817;;;Maria;Kowalski;maria.Xxxxzalska1@test.com;child;2042130;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;77920
2022-10-06;1164866;470002064;2022-03-31;;;38817;;;Roksana;Kowalski;roksana.Xxxxowy-szajba@test.com;child;21543030;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;77703
2022-10-06;1164868;470002065;2022-03-31;;;38817;;;Igor;Kowalski;igor.Xxxxan@test.com;child;25143060;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;79654
2022-10-06;1164870;470002066;2022-03-31;;;38817;;;Magda;Kowalski;magda.Xxxxek@test.com;child;24243460;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;77942
2022-10-06;1164872;470002067;2022-03-31;;;38817;;;Ewa;Kowalski;ewa.Xxxxiec@test.com;child;29943480;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;79345
2022-10-06;1164876;470002068;2022-03-31;;;38817;;;Adam;Kowalski;adam.Xxxxek@test.com;child;22543500;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;79473
2022-10-06;1164878;470002069;2022-03-31;;;38817;;;Jagoda;Kowalski;jagoda.Xxxxiol@test.com;child;24743780;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;78879
2022-10-06;1164880;470002070;2022-03-31;;;38817;;;Paulina;Kowalski;paulina.Xxxxro@test.com;child;2544060;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;79693
2022-10-06;1164882;470002071;2022-03-31;;;38817;;;Dorota;Kowalski;dorota.Xxxxrzejewska@test.com;child;29644380;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;77565
2022-10-06;1164884;470002072;2022-03-31;;;38817;;;Michał;Kowalski;michal.Xxxxciechowski@test.com;child;24944680;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-07-01;2022-03-01;2022-07-31;2022-08-01;2022-07-19;subscriptionEnded;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;79765
2022-10-06;1164886;470002073;2022-03-31;;;38817;;;Malwina;Kowalski;malwina.Xxxxhalczyk@test.com;child;24145060;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-09-01;2022-03-01;2022-09-30;2022-10-01;2022-09-20;subscriptionEnded;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;1;0;78793
2022-10-06;1164888;470002074;2022-03-31;;;38817;;;Kamilla;Kowalski;kamilla.Xxxxcik@test.com;child;29746160;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;79797
2022-10-06;1164890;470002075;2022-03-31;;;38817;;;Natalia;Kowalski;natalia.Xxxxuszak@test.com;child;22147020;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;78766
2022-10-06;1164892;470002076;2022-03-31;;;38817;;;Anna;Kowalski;anna.Xxxxzierska@test.com;child;28947260;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;78319
2022-10-06;1164894;470002077;2022-03-31;;;38817;;;Kate;Kowalski;mariecatherine.Xxxxicki@test.com;child;25147400;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;79250
2022-10-06;1164896;470002078;2022-03-31;;;38817;;;Izabela;Kowalski;izabela.Xxxxnkowska-marczak@test.com;child;26947410;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;79337
2022-10-06;1164898;470002079;2022-03-31;;;38817;;;Anna;Kowalski;anna.Xxxxinska@test.com;child;21747420;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;79400
2022-10-06;1164900;470002080;2022-03-31;;;38817;;;Gabriela;Kowalski;gabriela.Xxxxkierska@test.com;child;23847510;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;79323
2022-10-06;1164902;470002081;2022-03-31;;;38817;;;Małgorzata;Kowalski;malgorzata.Xxxxinska@test.com;child;24148010;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;78848
2022-10-06;1164904;470002082;2022-03-31;;;38817;;;Robert;Kowalski;robert.Xxxxiejewski@test.com;child;27848100;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;78692
2022-10-06;1164906;470002083;2022-03-31;;;38817;;;Anna;Kowalski;anna.Xxxxos-draus@test.com;child;21248420;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;78028
2022-10-06;1164908;470002084;2022-03-31;;;38817;;;Michał;Kowalski;michal.Xxxxatula@test.com;child;29748560;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;79515
2022-10-06;1164910;470002085;2022-03-31;;;38817;;;Anna;Kowalski;anna.Xxxxzepkowska@test.com;child;2349140;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;79499
2022-10-06;1164914;470002086;2022-03-31;;;38817;;;Magdalena;Kowalski;magdalena.Xxxxorska1@test.com;child;25649150;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;79114
2022-10-06;1164916;470002087;2022-03-31;;;38817;;;Wojciech;Kowalski;wojciech.Xxxxa@test.com;child;28149220;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;77934
2022-10-06;1164918;470002088;2022-03-31;;;38817;;;Przemysław;Kowalski;przemyslaw.Xxxxwczyk@test.com;child;21149590;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;79514
2022-10-06;1164920;470002089;2022-03-31;;470006434;38817;;;Dominika;Kowalski;dominika.Xxxxzek@test.com;child;22749690;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-04-01;2022-03-01;2022-04-30;2022-05-01;;subscriptionEnded;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;0;1;0;0;0;0;0;0;0;0;79906
2022-10-06;1164922;470002090;2022-03-31;;;38817;;;Witold;Kowalski;witold.Xxxxlonka@test.com;child;25449700;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;79888
2022-10-06;1164924;470002091;2022-03-31;;;38817;;;Kristina;Kowalski;kristina.Xxxxlna@test.com;child;26049710;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;77999
2022-10-06;1164926;470002092;2022-03-31;;;38817;;;Przemysław;Kowalski;przemyslaw.Xxxxwron@test.com;child;21049740;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;79350
2022-10-06;1164928;470002093;2022-03-31;;470011544;38817;;;Agnieszka;Kowalski;agnieszka.Xxxxawa@test.com;child;2749760;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-08-01;2022-03-01;2022-08-31;2022-08-31;;subscriptionEnded;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_3;0;0;0;1;0;0;0;0;0;0;0;0;79444
2022-10-06;1164930;470002094;2022-03-31;;;38817;;;Patryk;Kowalski;patryk.Xxxxwron@test.com;child;22650890;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;79351
2022-10-06;1164932;470002095;2022-03-31;;;38817;;;Paulina;Kowalski;paulina.Xxxxzeniowska@test.com;child;25053700;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;78433
2022-10-06;1164934;470002096;2022-03-31;;;38817;;;Beata;Kowalski;beata.Xxxx@test.com;child;29253770;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;78703
2022-10-06;1164936;470002097;2022-03-31;;470006542;38817;;;Anurag;Kowalski;anurag.Xxxxrma1@test.com;child;23954930;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-04-01;2022-03-01;2022-04-30;2022-05-01;;subscriptionEnded;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;1;0;0;0;0;0;0;0;0;79317
2022-10-06;1164938;470002098;2022-03-31;;;38817;;;Rafael;Kowalski;rafael.Xxxxeirolourinho@test.com;child;2655260;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;79201
2022-10-06;1164940;470002099;2022-03-31;;;38817;;;Adrianna;Kowalski;adrianna.Xxxxkiewicz@test.com;child;24455790;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;78912
2022-10-06;1164942;470002100;2022-03-31;;;38817;;;Aleksandra;Kowalski;aleksandra.Xxxxa@test.com;child;2756690;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;77879
2022-10-06;1164944;470002101;2022-03-31;;;38817;;;Bartosz;Kowalski;bartosz.Xxxxadzki@test.com;child;2557380;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;79873
2022-10-06;1164946;470002102;2022-03-31;;;38817;;;Kamil;Kowalski;kamil.Xxxxgilewicz@test.com;child;28757940;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;78258
2022-10-06;1164948;470002103;2022-03-31;;;38817;;;Klaudia;Kowalski;klaudia.Xxxxmpaszanka@test.com;child;29358130;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;78494
2022-10-06;1164950;470002104;2022-03-31;;;38817;;;Edyta;Kowalski;edyta.Xxxxucinska@test.com;child;21058570;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;78941
2022-10-06;1164952;470002105;2022-03-31;;;38817;;;Katarzyna;Kowalski;katarzyna.Xxxxinska@test.com;child;24458620;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;79209
2022-10-06;1164954;470002106;2022-03-31;;;38817;;;Agata;Kowalski;agata.Xxxxbartowska1@test.com;child;21365080;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;79537
2022-10-06;1164956;470002107;2022-03-31;;470008927;38817;;;Marta;Kowalski;marta.Xxxxpek@test.com;child;22669100;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-06-01;2022-03-01;2022-06-30;2022-06-30;;subscriptionEnded;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_2;0;0;0;1;0;0;0;0;0;0;0;0;78360
2022-10-06;1164958;470002108;2022-03-31;;;38817;;;Kamil;Kowalski;kamil.Xxxxaszczyk@test.com;child;22269110;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;79670
2022-10-06;1164960;470002109;2022-03-31;;;38817;;;Sylwia;Kowalski;sylwia.Xxxxewska@test.com;child;23569900;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-03-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;78825
